product_id,qty,price,discount,revenue,member,txn_id,start_txn_time,product_name,category_id,segment_id,style_id,category_name,segment_name,style_name
72f5d4,3,19,7,57,TRUE,f6bc20,2/9/21 1:37,Indigo Rain Jacket - Womens,1,4,11,Womens,Jacket,Indigo Rain
c8d436,1,10,7,10,TRUE,f6bc20,2/9/21 1:37,Teal Button Up Shirt - Mens,2,5,14,Mens,Shirt,Teal Button Up
f084eb,1,36,7,36,TRUE,f6bc20,2/9/21 1:37,Navy Solid Socks - Mens,2,6,16,Mens,Socks,Navy Solid
b9a74d,5,17,7,85,TRUE,f6bc20,2/9/21 1:37,White Striped Socks - Mens,2,6,17,Mens,Socks,White Striped
c4a632,1,13,0,13,FALSE,248e0e,1/26/21 7:40,Navy Oversized Jeans - Womens,1,3,7,Womens,Jeans,Navy Oversized
e83aa3,1,32,0,32,FALSE,248e0e,1/26/21 7:40,Black Straight Jeans - Womens,1,3,8,Womens,Jeans,Black Straight
d5e9a6,1,23,0,23,FALSE,248e0e,1/26/21 7:40,Khaki Suit Jacket - Womens,1,4,10,Womens,Jacket,Khaki Suit
9ec847,5,54,0,270,FALSE,248e0e,1/26/21 7:40,Grey Fashion Jacket - Womens,1,4,12,Womens,Jacket,Grey Fashion
f084eb,2,36,0,72,FALSE,248e0e,1/26/21 7:40,Navy Solid Socks - Mens,2,6,16,Mens,Socks,Navy Solid
2feb6b,4,29,0,116,FALSE,248e0e,1/26/21 7:40,Pink Fluro Polkadot Socks - Mens,2,6,18,Mens,Socks,Pink Fluro Polkadot
e83aa3,2,32,18,64,TRUE,727cbe,1/27/21 9:50,Black Straight Jeans - Womens,1,3,8,Womens,Jeans,Black Straight
e31d39,2,10,18,20,TRUE,727cbe,1/27/21 9:50,Cream Relaxed Jeans - Womens,1,3,9,Womens,Jeans,Cream Relaxed
72f5d4,3,19,18,57,TRUE,727cbe,1/27/21 9:50,Indigo Rain Jacket - Womens,1,4,11,Womens,Jacket,Indigo Rain
9ec847,1,54,18,54,TRUE,727cbe,1/27/21 9:50,Grey Fashion Jacket - Womens,1,4,12,Womens,Jacket,Grey Fashion
5d267b,1,40,18,40,TRUE,727cbe,1/27/21 9:50,White Tee Shirt - Mens,2,5,13,Mens,Shirt,White Tee
c8d436,1,10,18,10,TRUE,727cbe,1/27/21 9:50,Teal Button Up Shirt - Mens,2,5,14,Mens,Shirt,Teal Button Up
f084eb,4,36,18,144,TRUE,727cbe,1/27/21 9:50,Navy Solid Socks - Mens,2,6,16,Mens,Socks,Navy Solid
b9a74d,4,17,18,68,TRUE,727cbe,1/27/21 9:50,White Striped Socks - Mens,2,6,17,Mens,Socks,White Striped
2feb6b,5,29,18,145,TRUE,727cbe,1/27/21 9:50,Pink Fluro Polkadot Socks - Mens,2,6,18,Mens,Socks,Pink Fluro Polkadot
c4a632,4,13,20,52,FALSE,5b2f64,2/2/21 22:18,Navy Oversized Jeans - Womens,1,3,7,Womens,Jeans,Navy Oversized
e83aa3,5,32,20,160,FALSE,5b2f64,2/2/21 22:18,Black Straight Jeans - Womens,1,3,8,Womens,Jeans,Black Straight
e31d39,2,10,20,20,FALSE,5b2f64,2/2/21 22:18,Cream Relaxed Jeans - Womens,1,3,9,Womens,Jeans,Cream Relaxed
9ec847,1,54,20,54,FALSE,5b2f64,2/2/21 22:18,Grey Fashion Jacket - Womens,1,4,12,Womens,Jacket,Grey Fashion
5d267b,3,40,20,120,FALSE,5b2f64,2/2/21 22:18,White Tee Shirt - Mens,2,5,13,Mens,Shirt,White Tee
c8d436,4,10,20,40,FALSE,5b2f64,2/2/21 22:18,Teal Button Up Shirt - Mens,2,5,14,Mens,Shirt,Teal Button Up
b9a74d,5,17,20,85,FALSE,5b2f64,2/2/21 22:18,White Striped Socks - Mens,2,6,17,Mens,Socks,White Striped
e83aa3,3,32,7,96,FALSE,10ed6c,3/5/21 0:19,Black Straight Jeans - Womens,1,3,8,Womens,Jeans,Black Straight
e31d39,3,10,7,30,FALSE,10ed6c,3/5/21 0:19,Cream Relaxed Jeans - Womens,1,3,9,Womens,Jeans,Cream Relaxed
72f5d4,2,19,7,38,FALSE,10ed6c,3/5/21 0:19,Indigo Rain Jacket - Womens,1,4,11,Womens,Jacket,Indigo Rain
5d267b,4,40,7,160,FALSE,10ed6c,3/5/21 0:19,White Tee Shirt - Mens,2,5,13,Mens,Shirt,White Tee
c8d436,4,10,7,40,FALSE,10ed6c,3/5/21 0:19,Teal Button Up Shirt - Mens,2,5,14,Mens,Shirt,Teal Button Up
2a2353,4,57,7,228,FALSE,10ed6c,3/5/21 0:19,Blue Polo Shirt - Mens,2,5,15,Mens,Shirt,Blue Polo
f084eb,1,36,7,36,FALSE,10ed6c,3/5/21 0:19,Navy Solid Socks - Mens,2,6,16,Mens,Socks,Navy Solid
b9a74d,5,17,7,85,FALSE,10ed6c,3/5/21 0:19,White Striped Socks - Mens,2,6,17,Mens,Socks,White Striped
e31d39,1,10,3,10,FALSE,5c634f,1/1/21 13:41,Cream Relaxed Jeans - Womens,1,3,9,Womens,Jeans,Cream Relaxed
5d267b,5,40,3,200,FALSE,5c634f,1/1/21 13:41,White Tee Shirt - Mens,2,5,13,Mens,Shirt,White Tee
c8d436,1,10,3,10,FALSE,5c634f,1/1/21 13:41,Teal Button Up Shirt - Mens,2,5,14,Mens,Shirt,Teal Button Up
b9a74d,2,17,3,34,FALSE,5c634f,1/1/21 13:41,White Striped Socks - Mens,2,6,17,Mens,Socks,White Striped
c4a632,5,13,5,65,FALSE,4966c4,3/24/21 11:41,Navy Oversized Jeans - Womens,1,3,7,Womens,Jeans,Navy Oversized
e31d39,5,10,5,50,FALSE,4966c4,3/24/21 11:41,Cream Relaxed Jeans - Womens,1,3,9,Womens,Jeans,Cream Relaxed
d5e9a6,1,23,5,23,FALSE,4966c4,3/24/21 11:41,Khaki Suit Jacket - Womens,1,4,10,Womens,Jacket,Khaki Suit
5d267b,5,40,5,200,FALSE,4966c4,3/24/21 11:41,White Tee Shirt - Mens,2,5,13,Mens,Shirt,White Tee
c8d436,1,10,5,10,FALSE,4966c4,3/24/21 11:41,Teal Button Up Shirt - Mens,2,5,14,Mens,Shirt,Teal Button Up
2feb6b,5,29,5,145,FALSE,4966c4,3/24/21 11:41,Pink Fluro Polkadot Socks - Mens,2,6,18,Mens,Socks,Pink Fluro Polkadot
c4a632,4,13,12,52,TRUE,f47470,1/30/21 9:43,Navy Oversized Jeans - Womens,1,3,7,Womens,Jeans,Navy Oversized
9ec847,3,54,12,162,TRUE,f47470,1/30/21 9:43,Grey Fashion Jacket - Womens,1,4,12,Womens,Jacket,Grey Fashion
c8d436,1,10,12,10,TRUE,f47470,1/30/21 9:43,Teal Button Up Shirt - Mens,2,5,14,Mens,Shirt,Teal Button Up
b9a74d,4,17,12,68,TRUE,f47470,1/30/21 9:43,White Striped Socks - Mens,2,6,17,Mens,Socks,White Striped
2feb6b,5,29,12,145,TRUE,f47470,1/30/21 9:43,Pink Fluro Polkadot Socks - Mens,2,6,18,Mens,Socks,Pink Fluro Polkadot
c4a632,1,13,12,13,FALSE,53fbfc,2/3/21 8:01,Navy Oversized Jeans - Womens,1,3,7,Womens,Jeans,Navy Oversized
e31d39,2,10,12,20,FALSE,53fbfc,2/3/21 8:01,Cream Relaxed Jeans - Womens,1,3,9,Womens,Jeans,Cream Relaxed
72f5d4,1,19,12,19,FALSE,53fbfc,2/3/21 8:01,Indigo Rain Jacket - Womens,1,4,11,Womens,Jacket,Indigo Rain
e31d39,4,10,4,40,TRUE,33348c,1/17/21 4:15,Cream Relaxed Jeans - Womens,1,3,9,Womens,Jeans,Cream Relaxed
d5e9a6,2,23,4,46,TRUE,33348c,1/17/21 4:15,Khaki Suit Jacket - Womens,1,4,10,Womens,Jacket,Khaki Suit
9ec847,5,54,4,270,TRUE,33348c,1/17/21 4:15,Grey Fashion Jacket - Womens,1,4,12,Womens,Jacket,Grey Fashion
2a2353,3,57,4,171,TRUE,33348c,1/17/21 4:15,Blue Polo Shirt - Mens,2,5,15,Mens,Shirt,Blue Polo
b9a74d,1,17,4,17,TRUE,33348c,1/17/21 4:15,White Striped Socks - Mens,2,6,17,Mens,Socks,White Striped
e31d39,1,10,4,10,TRUE,e6c1b4,1/4/21 10:46,Cream Relaxed Jeans - Womens,1,3,9,Womens,Jeans,Cream Relaxed
d5e9a6,1,23,4,23,TRUE,e6c1b4,1/4/21 10:46,Khaki Suit Jacket - Womens,1,4,10,Womens,Jacket,Khaki Suit
72f5d4,1,19,4,19,TRUE,e6c1b4,1/4/21 10:46,Indigo Rain Jacket - Womens,1,4,11,Womens,Jacket,Indigo Rain
c8d436,5,10,4,50,TRUE,e6c1b4,1/4/21 10:46,Teal Button Up Shirt - Mens,2,5,14,Mens,Shirt,Teal Button Up
f084eb,2,36,4,72,TRUE,e6c1b4,1/4/21 10:46,Navy Solid Socks - Mens,2,6,16,Mens,Socks,Navy Solid
c4a632,4,13,0,52,TRUE,c83cab,1/29/21 14:42,Navy Oversized Jeans - Womens,1,3,7,Womens,Jeans,Navy Oversized
e83aa3,5,32,0,160,TRUE,c83cab,1/29/21 14:42,Black Straight Jeans - Womens,1,3,8,Womens,Jeans,Black Straight
e31d39,1,10,0,10,TRUE,c83cab,1/29/21 14:42,Cream Relaxed Jeans - Womens,1,3,9,Womens,Jeans,Cream Relaxed
9ec847,2,54,0,108,TRUE,c83cab,1/29/21 14:42,Grey Fashion Jacket - Womens,1,4,12,Womens,Jacket,Grey Fashion
c8d436,3,10,0,30,TRUE,c83cab,1/29/21 14:42,Teal Button Up Shirt - Mens,2,5,14,Mens,Shirt,Teal Button Up
2a2353,2,57,0,114,TRUE,c83cab,1/29/21 14:42,Blue Polo Shirt - Mens,2,5,15,Mens,Shirt,Blue Polo
f084eb,5,36,0,180,TRUE,c83cab,1/29/21 14:42,Navy Solid Socks - Mens,2,6,16,Mens,Socks,Navy Solid
2feb6b,3,29,0,87,TRUE,c83cab,1/29/21 14:42,Pink Fluro Polkadot Socks - Mens,2,6,18,Mens,Socks,Pink Fluro Polkadot
e31d39,4,10,14,40,TRUE,5541dd,3/17/21 0:13,Cream Relaxed Jeans - Womens,1,3,9,Womens,Jeans,Cream Relaxed
5d267b,1,40,14,40,TRUE,5541dd,3/17/21 0:13,White Tee Shirt - Mens,2,5,13,Mens,Shirt,White Tee
2a2353,2,57,14,114,TRUE,5541dd,3/17/21 0:13,Blue Polo Shirt - Mens,2,5,15,Mens,Shirt,Blue Polo
f084eb,4,36,14,144,TRUE,5541dd,3/17/21 0:13,Navy Solid Socks - Mens,2,6,16,Mens,Socks,Navy Solid
2feb6b,1,29,14,29,TRUE,5541dd,3/17/21 0:13,Pink Fluro Polkadot Socks - Mens,2,6,18,Mens,Socks,Pink Fluro Polkadot
e83aa3,5,32,23,160,TRUE,2c2657,2/2/21 8:02,Black Straight Jeans - Womens,1,3,8,Womens,Jeans,Black Straight
e31d39,2,10,23,20,TRUE,2c2657,2/2/21 8:02,Cream Relaxed Jeans - Womens,1,3,9,Womens,Jeans,Cream Relaxed
d5e9a6,4,23,23,92,TRUE,2c2657,2/2/21 8:02,Khaki Suit Jacket - Womens,1,4,10,Womens,Jacket,Khaki Suit
9ec847,4,54,23,216,TRUE,2c2657,2/2/21 8:02,Grey Fashion Jacket - Womens,1,4,12,Womens,Jacket,Grey Fashion
5d267b,5,40,23,200,TRUE,2c2657,2/2/21 8:02,White Tee Shirt - Mens,2,5,13,Mens,Shirt,White Tee
c8d436,5,10,23,50,TRUE,2c2657,2/2/21 8:02,Teal Button Up Shirt - Mens,2,5,14,Mens,Shirt,Teal Button Up
2a2353,2,57,23,114,TRUE,2c2657,2/2/21 8:02,Blue Polo Shirt - Mens,2,5,15,Mens,Shirt,Blue Polo
b9a74d,2,17,23,34,TRUE,2c2657,2/2/21 8:02,White Striped Socks - Mens,2,6,17,Mens,Socks,White Striped
e83aa3,5,32,14,160,TRUE,bcfa02,1/16/21 1:08,Black Straight Jeans - Womens,1,3,8,Womens,Jeans,Black Straight
d5e9a6,3,23,14,69,TRUE,bcfa02,1/16/21 1:08,Khaki Suit Jacket - Womens,1,4,10,Womens,Jacket,Khaki Suit
9ec847,1,54,14,54,TRUE,bcfa02,1/16/21 1:08,Grey Fashion Jacket - Womens,1,4,12,Womens,Jacket,Grey Fashion
c8d436,2,10,14,20,TRUE,bcfa02,1/16/21 1:08,Teal Button Up Shirt - Mens,2,5,14,Mens,Shirt,Teal Button Up
f084eb,2,36,14,72,TRUE,bcfa02,1/16/21 1:08,Navy Solid Socks - Mens,2,6,16,Mens,Socks,Navy Solid
2feb6b,3,29,14,87,TRUE,bcfa02,1/16/21 1:08,Pink Fluro Polkadot Socks - Mens,2,6,18,Mens,Socks,Pink Fluro Polkadot
e31d39,5,10,22,50,FALSE,633b38,1/14/21 11:21,Cream Relaxed Jeans - Womens,1,3,9,Womens,Jeans,Cream Relaxed
5d267b,5,40,22,200,FALSE,633b38,1/14/21 11:21,White Tee Shirt - Mens,2,5,13,Mens,Shirt,White Tee
c8d436,3,10,22,30,FALSE,633b38,1/14/21 11:21,Teal Button Up Shirt - Mens,2,5,14,Mens,Shirt,Teal Button Up
2a2353,2,57,22,114,FALSE,633b38,1/14/21 11:21,Blue Polo Shirt - Mens,2,5,15,Mens,Shirt,Blue Polo
f084eb,1,36,22,36,FALSE,633b38,1/14/21 11:21,Navy Solid Socks - Mens,2,6,16,Mens,Socks,Navy Solid
2feb6b,4,29,22,116,FALSE,633b38,1/14/21 11:21,Pink Fluro Polkadot Socks - Mens,2,6,18,Mens,Socks,Pink Fluro Polkadot
e83aa3,5,32,1,160,TRUE,b121bd,3/30/21 13:23,Black Straight Jeans - Womens,1,3,8,Womens,Jeans,Black Straight
e31d39,5,10,1,50,TRUE,b121bd,3/30/21 13:23,Cream Relaxed Jeans - Womens,1,3,9,Womens,Jeans,Cream Relaxed
d5e9a6,2,23,1,46,TRUE,b121bd,3/30/21 13:23,Khaki Suit Jacket - Womens,1,4,10,Womens,Jacket,Khaki Suit
c4a632,4,13,15,52,TRUE,57f7cc,3/27/21 19:57,Navy Oversized Jeans - Womens,1,3,7,Womens,Jeans,Navy Oversized
e83aa3,1,32,15,32,TRUE,57f7cc,3/27/21 19:57,Black Straight Jeans - Womens,1,3,8,Womens,Jeans,Black Straight
72f5d4,4,19,15,76,TRUE,57f7cc,3/27/21 19:57,Indigo Rain Jacket - Womens,1,4,11,Womens,Jacket,Indigo Rain
5d267b,5,40,15,200,TRUE,57f7cc,3/27/21 19:57,White Tee Shirt - Mens,2,5,13,Mens,Shirt,White Tee
c8d436,5,10,15,50,TRUE,57f7cc,3/27/21 19:57,Teal Button Up Shirt - Mens,2,5,14,Mens,Shirt,Teal Button Up
2a2353,4,57,15,228,TRUE,57f7cc,3/27/21 19:57,Blue Polo Shirt - Mens,2,5,15,Mens,Shirt,Blue Polo
f084eb,3,36,15,108,TRUE,57f7cc,3/27/21 19:57,Navy Solid Socks - Mens,2,6,16,Mens,Socks,Navy Solid
b9a74d,3,17,15,51,TRUE,57f7cc,3/27/21 19:57,White Striped Socks - Mens,2,6,17,Mens,Socks,White Striped
2feb6b,1,29,15,29,TRUE,57f7cc,3/27/21 19:57,Pink Fluro Polkadot Socks - Mens,2,6,18,Mens,Socks,Pink Fluro Polkadot
c4a632,1,13,15,13,TRUE,e85d8b,2/15/21 19:48,Navy Oversized Jeans - Womens,1,3,7,Womens,Jeans,Navy Oversized
e83aa3,3,32,15,96,TRUE,e85d8b,2/15/21 19:48,Black Straight Jeans - Womens,1,3,8,Womens,Jeans,Black Straight
72f5d4,2,19,15,38,TRUE,e85d8b,2/15/21 19:48,Indigo Rain Jacket - Womens,1,4,11,Womens,Jacket,Indigo Rain
9ec847,3,54,15,162,TRUE,e85d8b,2/15/21 19:48,Grey Fashion Jacket - Womens,1,4,12,Womens,Jacket,Grey Fashion
5d267b,3,40,15,120,TRUE,e85d8b,2/15/21 19:48,White Tee Shirt - Mens,2,5,13,Mens,Shirt,White Tee
c8d436,4,10,15,40,TRUE,e85d8b,2/15/21 19:48,Teal Button Up Shirt - Mens,2,5,14,Mens,Shirt,Teal Button Up
2a2353,2,57,15,114,TRUE,e85d8b,2/15/21 19:48,Blue Polo Shirt - Mens,2,5,15,Mens,Shirt,Blue Polo
f084eb,3,36,15,108,TRUE,e85d8b,2/15/21 19:48,Navy Solid Socks - Mens,2,6,16,Mens,Socks,Navy Solid
e83aa3,2,32,9,64,FALSE,cbb08d,3/1/21 6:30,Black Straight Jeans - Womens,1,3,8,Womens,Jeans,Black Straight
d5e9a6,5,23,9,115,FALSE,cbb08d,3/1/21 6:30,Khaki Suit Jacket - Womens,1,4,10,Womens,Jacket,Khaki Suit
9ec847,2,54,9,108,FALSE,cbb08d,3/1/21 6:30,Grey Fashion Jacket - Womens,1,4,12,Womens,Jacket,Grey Fashion
5d267b,4,40,9,160,FALSE,cbb08d,3/1/21 6:30,White Tee Shirt - Mens,2,5,13,Mens,Shirt,White Tee
c8d436,5,10,9,50,FALSE,cbb08d,3/1/21 6:30,Teal Button Up Shirt - Mens,2,5,14,Mens,Shirt,Teal Button Up
2a2353,1,57,9,57,FALSE,cbb08d,3/1/21 6:30,Blue Polo Shirt - Mens,2,5,15,Mens,Shirt,Blue Polo
f084eb,3,36,9,108,FALSE,cbb08d,3/1/21 6:30,Navy Solid Socks - Mens,2,6,16,Mens,Socks,Navy Solid
2feb6b,2,29,9,58,FALSE,cbb08d,3/1/21 6:30,Pink Fluro Polkadot Socks - Mens,2,6,18,Mens,Socks,Pink Fluro Polkadot
c4a632,2,13,21,26,TRUE,0f4633,1/18/21 5:18,Navy Oversized Jeans - Womens,1,3,7,Womens,Jeans,Navy Oversized
e83aa3,1,32,21,32,TRUE,0f4633,1/18/21 5:18,Black Straight Jeans - Womens,1,3,8,Womens,Jeans,Black Straight
e31d39,2,10,21,20,TRUE,0f4633,1/18/21 5:18,Cream Relaxed Jeans - Womens,1,3,9,Womens,Jeans,Cream Relaxed
9ec847,2,54,21,108,TRUE,0f4633,1/18/21 5:18,Grey Fashion Jacket - Womens,1,4,12,Womens,Jacket,Grey Fashion
c8d436,4,10,21,40,TRUE,0f4633,1/18/21 5:18,Teal Button Up Shirt - Mens,2,5,14,Mens,Shirt,Teal Button Up
f084eb,3,36,21,108,TRUE,0f4633,1/18/21 5:18,Navy Solid Socks - Mens,2,6,16,Mens,Socks,Navy Solid
b9a74d,4,17,21,68,TRUE,0f4633,1/18/21 5:18,White Striped Socks - Mens,2,6,17,Mens,Socks,White Striped
2feb6b,2,29,21,58,TRUE,0f4633,1/18/21 5:18,Pink Fluro Polkadot Socks - Mens,2,6,18,Mens,Socks,Pink Fluro Polkadot
d5e9a6,1,23,10,23,TRUE,33f6ea,1/16/21 12:40,Khaki Suit Jacket - Womens,1,4,10,Womens,Jacket,Khaki Suit
5d267b,4,40,10,160,TRUE,33f6ea,1/16/21 12:40,White Tee Shirt - Mens,2,5,13,Mens,Shirt,White Tee
c8d436,1,10,10,10,TRUE,33f6ea,1/16/21 12:40,Teal Button Up Shirt - Mens,2,5,14,Mens,Shirt,Teal Button Up
2a2353,2,57,10,114,TRUE,33f6ea,1/16/21 12:40,Blue Polo Shirt - Mens,2,5,15,Mens,Shirt,Blue Polo
b9a74d,1,17,10,17,TRUE,33f6ea,1/16/21 12:40,White Striped Socks - Mens,2,6,17,Mens,Socks,White Striped
2feb6b,2,29,10,58,TRUE,33f6ea,1/16/21 12:40,Pink Fluro Polkadot Socks - Mens,2,6,18,Mens,Socks,Pink Fluro Polkadot
c4a632,2,13,18,26,TRUE,c98793,3/6/21 17:13,Navy Oversized Jeans - Womens,1,3,7,Womens,Jeans,Navy Oversized
9ec847,3,54,18,162,TRUE,c98793,3/6/21 17:13,Grey Fashion Jacket - Womens,1,4,12,Womens,Jacket,Grey Fashion
5d267b,4,40,18,160,TRUE,c98793,3/6/21 17:13,White Tee Shirt - Mens,2,5,13,Mens,Shirt,White Tee
c8d436,1,10,18,10,TRUE,c98793,3/6/21 17:13,Teal Button Up Shirt - Mens,2,5,14,Mens,Shirt,Teal Button Up
2a2353,1,57,18,57,TRUE,c98793,3/6/21 17:13,Blue Polo Shirt - Mens,2,5,15,Mens,Shirt,Blue Polo
f084eb,5,36,18,180,TRUE,c98793,3/6/21 17:13,Navy Solid Socks - Mens,2,6,16,Mens,Socks,Navy Solid
b9a74d,1,17,18,17,TRUE,c98793,3/6/21 17:13,White Striped Socks - Mens,2,6,17,Mens,Socks,White Striped
c4a632,1,13,13,13,TRUE,a2b7fd,1/14/21 20:11,Navy Oversized Jeans - Womens,1,3,7,Womens,Jeans,Navy Oversized
e83aa3,3,32,13,96,TRUE,a2b7fd,1/14/21 20:11,Black Straight Jeans - Womens,1,3,8,Womens,Jeans,Black Straight
e31d39,3,10,13,30,TRUE,a2b7fd,1/14/21 20:11,Cream Relaxed Jeans - Womens,1,3,9,Womens,Jeans,Cream Relaxed
d5e9a6,3,23,13,69,TRUE,a2b7fd,1/14/21 20:11,Khaki Suit Jacket - Womens,1,4,10,Womens,Jacket,Khaki Suit
72f5d4,3,19,13,57,TRUE,a2b7fd,1/14/21 20:11,Indigo Rain Jacket - Womens,1,4,11,Womens,Jacket,Indigo Rain
5d267b,3,40,13,120,TRUE,a2b7fd,1/14/21 20:11,White Tee Shirt - Mens,2,5,13,Mens,Shirt,White Tee
2a2353,4,57,13,228,TRUE,a2b7fd,1/14/21 20:11,Blue Polo Shirt - Mens,2,5,15,Mens,Shirt,Blue Polo
f084eb,2,36,13,72,TRUE,a2b7fd,1/14/21 20:11,Navy Solid Socks - Mens,2,6,16,Mens,Socks,Navy Solid
b9a74d,1,17,13,17,TRUE,a2b7fd,1/14/21 20:11,White Striped Socks - Mens,2,6,17,Mens,Socks,White Striped
2feb6b,5,29,13,145,TRUE,a2b7fd,1/14/21 20:11,Pink Fluro Polkadot Socks - Mens,2,6,18,Mens,Socks,Pink Fluro Polkadot
e83aa3,1,32,2,32,FALSE,a483c9,1/12/21 12:54,Black Straight Jeans - Womens,1,3,8,Womens,Jeans,Black Straight
e31d39,4,10,2,40,FALSE,a483c9,1/12/21 12:54,Cream Relaxed Jeans - Womens,1,3,9,Womens,Jeans,Cream Relaxed
5d267b,5,40,2,200,FALSE,a483c9,1/12/21 12:54,White Tee Shirt - Mens,2,5,13,Mens,Shirt,White Tee
f084eb,1,36,2,36,FALSE,a483c9,1/12/21 12:54,Navy Solid Socks - Mens,2,6,16,Mens,Socks,Navy Solid
b9a74d,1,17,2,17,FALSE,a483c9,1/12/21 12:54,White Striped Socks - Mens,2,6,17,Mens,Socks,White Striped
c4a632,2,13,18,26,TRUE,83de18,2/18/21 6:53,Navy Oversized Jeans - Womens,1,3,7,Womens,Jeans,Navy Oversized
e31d39,2,10,18,20,TRUE,83de18,2/18/21 6:53,Cream Relaxed Jeans - Womens,1,3,9,Womens,Jeans,Cream Relaxed
d5e9a6,2,23,18,46,TRUE,83de18,2/18/21 6:53,Khaki Suit Jacket - Womens,1,4,10,Womens,Jacket,Khaki Suit
72f5d4,5,19,18,95,TRUE,83de18,2/18/21 6:53,Indigo Rain Jacket - Womens,1,4,11,Womens,Jacket,Indigo Rain
5d267b,4,40,18,160,TRUE,83de18,2/18/21 6:53,White Tee Shirt - Mens,2,5,13,Mens,Shirt,White Tee
c8d436,1,10,18,10,TRUE,83de18,2/18/21 6:53,Teal Button Up Shirt - Mens,2,5,14,Mens,Shirt,Teal Button Up
b9a74d,4,17,18,68,TRUE,83de18,2/18/21 6:53,White Striped Socks - Mens,2,6,17,Mens,Socks,White Striped
2feb6b,4,29,18,116,TRUE,83de18,2/18/21 6:53,Pink Fluro Polkadot Socks - Mens,2,6,18,Mens,Socks,Pink Fluro Polkadot
c4a632,3,13,15,39,FALSE,579ac0,3/5/21 6:05,Navy Oversized Jeans - Womens,1,3,7,Womens,Jeans,Navy Oversized
e83aa3,5,32,15,160,FALSE,579ac0,3/5/21 6:05,Black Straight Jeans - Womens,1,3,8,Womens,Jeans,Black Straight
e31d39,3,10,15,30,FALSE,579ac0,3/5/21 6:05,Cream Relaxed Jeans - Womens,1,3,9,Womens,Jeans,Cream Relaxed
9ec847,3,54,15,162,FALSE,579ac0,3/5/21 6:05,Grey Fashion Jacket - Womens,1,4,12,Womens,Jacket,Grey Fashion
5d267b,2,40,15,80,FALSE,579ac0,3/5/21 6:05,White Tee Shirt - Mens,2,5,13,Mens,Shirt,White Tee
2a2353,5,57,15,285,FALSE,579ac0,3/5/21 6:05,Blue Polo Shirt - Mens,2,5,15,Mens,Shirt,Blue Polo
b9a74d,3,17,15,51,FALSE,579ac0,3/5/21 6:05,White Striped Socks - Mens,2,6,17,Mens,Socks,White Striped
c4a632,1,13,2,13,FALSE,d12be3,3/1/21 18:12,Navy Oversized Jeans - Womens,1,3,7,Womens,Jeans,Navy Oversized
72f5d4,4,19,2,76,FALSE,d12be3,3/1/21 18:12,Indigo Rain Jacket - Womens,1,4,11,Womens,Jacket,Indigo Rain
9ec847,4,54,2,216,FALSE,d12be3,3/1/21 18:12,Grey Fashion Jacket - Womens,1,4,12,Womens,Jacket,Grey Fashion
2a2353,5,57,2,285,FALSE,d12be3,3/1/21 18:12,Blue Polo Shirt - Mens,2,5,15,Mens,Shirt,Blue Polo
b9a74d,4,17,2,68,FALSE,d12be3,3/1/21 18:12,White Striped Socks - Mens,2,6,17,Mens,Socks,White Striped
2feb6b,1,29,2,29,FALSE,d12be3,3/1/21 18:12,Pink Fluro Polkadot Socks - Mens,2,6,18,Mens,Socks,Pink Fluro Polkadot
e83aa3,4,32,7,128,TRUE,1323ce,2/7/21 19:06,Black Straight Jeans - Womens,1,3,8,Womens,Jeans,Black Straight
e31d39,3,10,7,30,TRUE,1323ce,2/7/21 19:06,Cream Relaxed Jeans - Womens,1,3,9,Womens,Jeans,Cream Relaxed
9ec847,2,54,7,108,TRUE,1323ce,2/7/21 19:06,Grey Fashion Jacket - Womens,1,4,12,Womens,Jacket,Grey Fashion
2feb6b,3,29,7,87,TRUE,1323ce,2/7/21 19:06,Pink Fluro Polkadot Socks - Mens,2,6,18,Mens,Socks,Pink Fluro Polkadot
c4a632,3,13,12,39,TRUE,2f37f5,3/2/21 20:27,Navy Oversized Jeans - Womens,1,3,7,Womens,Jeans,Navy Oversized
e83aa3,4,32,12,128,TRUE,2f37f5,3/2/21 20:27,Black Straight Jeans - Womens,1,3,8,Womens,Jeans,Black Straight
e31d39,2,10,12,20,TRUE,2f37f5,3/2/21 20:27,Cream Relaxed Jeans - Womens,1,3,9,Womens,Jeans,Cream Relaxed
d5e9a6,1,23,12,23,TRUE,2f37f5,3/2/21 20:27,Khaki Suit Jacket - Womens,1,4,10,Womens,Jacket,Khaki Suit
72f5d4,3,19,12,57,TRUE,2f37f5,3/2/21 20:27,Indigo Rain Jacket - Womens,1,4,11,Womens,Jacket,Indigo Rain
c8d436,1,10,12,10,TRUE,2f37f5,3/2/21 20:27,Teal Button Up Shirt - Mens,2,5,14,Mens,Shirt,Teal Button Up
2a2353,2,57,12,114,TRUE,2f37f5,3/2/21 20:27,Blue Polo Shirt - Mens,2,5,15,Mens,Shirt,Blue Polo
b9a74d,2,17,12,34,TRUE,2f37f5,3/2/21 20:27,White Striped Socks - Mens,2,6,17,Mens,Socks,White Striped
e83aa3,1,32,17,32,TRUE,18288d,1/7/21 21:47,Black Straight Jeans - Womens,1,3,8,Womens,Jeans,Black Straight
72f5d4,2,19,17,38,TRUE,18288d,1/7/21 21:47,Indigo Rain Jacket - Womens,1,4,11,Womens,Jacket,Indigo Rain
